CGPA,Internships,Projects,AptitudeScore,SoftSkillsRating,Backlogs,PlacementTraining,PlacementStatus
5.430386737039413,3,6,73.0258479212162,9.456515935402228,3,Yes,Placed
8.245066518374037,4,1,96.06678371185157,6.875929081490695,0,No,Placed
8.52628697282593,2,3,60.1159629146397,5.292119483536195,1,No,Placed
5.788682368254898,4,3,77.56535569232871,5.14036365876824,3,Yes,Placed
6.826616029152449,3,0,48.9269304835815,3.7655271770238983,2,No,Placed
5.215632833812417,0,0,88.27569915249724,5.651748070772863,0,No,Placed
7.783041287933205,1,1,74.49177836513702,7.203993251447287,3,Yes,Placed
9.97469071411812,4,0,73.87657321188338,9.58632232279866,0,Yes,Placed
7.149424784110795,2,3,69.26041518810698,1.4263602015620265,0,Yes,Placed
9.950041101864683,0,0,81.44923708628244,2.435673240066718,0,Yes,Placed
5.6311271190448124,3,4,55.62201507638524,2.4938511178729965,0,No,Placed
6.962271716338979,4,7,92.34365309215899,9.877637442930045,0,Yes,Placed
9.50982485024236,5,4,80.15292006772206,9.737417408777759,1,Yes,Placed
9.38347740828736,4,7,72.17966983390689,5.085643915980182,0,Yes,Placed
6.617957889348921,5,4,97.50912160562095,3.0245994657354194,1,No,Placed
8.393052918841658,1,0,76.33008692038658,1.5691139508289653,1,No,Placed
9.430800857788954,4,3,96.39185443518319,2.5801140834658844,2,Yes,Placed
8.83438733076614,1,1,50.30348685534453,3.1523265650745174,0,Yes,Placed
8.142380984664587,5,3,47.935146330845576,9.196874978468587,0,No,Placed
5.762878072800113,1,3,51.081350033663874,4.708657441291146,0,Yes,Placed
5.365013462852818,4,5,90.32014561656527,5.723041587323133,0,Yes,Placed
8.073110899082804,4,5,76.23427651497988,3.89567089461522,3,Yes,Placed
7.50137832844554,3,1,99.65080635957123,4.878368151531329,1,No,Placed
6.190183298657422,2,1,50.05262708354648,4.677820813229239,2,No,Placed
6.463848974795123,2,1,73.74513237291801,1.2292540305992543,3,No,Placed
6.96043588600705,2,1,47.13908376351101,6.360461175267642,0,No,Placed
7.477604260612528,0,7,92.48270971777143,7.504445669885135,3,No,Placed
6.951294845442063,3,4,90.79219155008265,8.865890040046265,0,No,Placed
6.936458360429833,3,1,87.64848720599748,8.39303573458722,1,No,Placed
5.5786640565567645,4,0,54.20098540654736,3.213837120150712,0,No,Placed
9.327952091276716,0,4,66.80252798799032,9.141538812212966,1,Yes,Placed
8.045770408890471,3,4,91.85209991500102,9.74987874541509,3,Yes,Placed
5.730510923010059,1,4,78.12197993361872,2.4706730903568537,0,Yes,Placed
7.119372014389679,4,7,45.59954229469832,1.2309076755913684,3,No,Placed
7.083579560147728,2,3,88.43088878223163,6.819760861562149,1,Yes,Placed
8.003104392445614,5,7,62.919900549753756,2.851227036071072,0,Yes,Placed
8.044348089246657,0,3,46.59820559053214,8.297795857149927,1,Yes,Placed
8.226110684898812,1,4,67.01046941450554,8.528088896252818,2,Yes,Placed
8.489515286719037,4,7,43.3110912302017,2.8231443078265936,1,Yes,Placed
5.516770230645082,1,2,44.25506863143457,7.183903685185848,1,No,Placed
6.52461100286406,1,0,63.24290599607291,2.2710922819381123,3,No,Placed
5.086739095863361,3,6,89.20066169857871,8.750575937347962,3,No,Placed
7.273207560401914,3,4,43.92120432737446,1.8249640944719403,1,Yes,Placed
7.147150389151436,0,7,65.37155094913162,2.5034653663687436,2,Yes,Placed
8.671634650897394,1,7,74.43535683109795,1.2091551130564455,1,Yes,Placed
5.835584733039306,3,3,92.61995515815782,8.152090933752202,0,Yes,Placed
8.157472285627554,0,5,74.73451939291118,4.629348818637856,2,No,Placed
6.533470989650761,5,6,71.61461544833942,1.8280348770402366,0,No,Placed
6.909582374048496,2,6,67.10521847164105,3.2413067217515605,2,Yes,Placed
8.596434311857271,2,3,72.78601104984638,4.9186833291558125,1,No,Placed
5.357740242867877,3,3,75.1825766426218,1.1786399674034838,2,No,Placed
6.7139144446558126,1,3,98.05483070413386,5.741811607991251,3,Yes,Placed
6.95661615069826,3,5,68.14134832453061,4.389479623395068,1,No,Placed
8.578746559258343,5,4,50.348856886795296,7.51821330317118,2,No,Placed
5.996122075353504,5,1,64.71050045364574,3.1647335636274043,2,No,Placed
9.737064968452316,2,3,78.97710860093679,2.537832182513277,1,Yes,Placed
9.98880976397079,5,2,58.01539392831665,5.3094371447222315,1,No,Placed
9.094550704100277,0,2,87.09646431357595,2.3695597598525135,3,Yes,Placed
6.498562507317641,5,7,93.57813056789841,1.160112093655326,0,Yes,Placed
8.319333270364274,2,6,76.00052391019038,4.679525185701181,0,No,Placed
5.415740158489665,1,4,96.38134551708129,5.999661372060795,3,Yes,Placed
9.356396578532554,0,7,46.325204543106295,4.9058685283967876,2,No,Placed
7.579964356301368,3,1,63.03252109222763,9.202356789388132,0,No,Placed
5.882195831598929,0,4,45.22285195508216,2.613178751313167,1,Yes,Placed
6.637082797808513,4,5,75.15818830433079,6.806070104607121,0,Yes,Placed
9.003713722439874,0,6,83.11346323221603,7.139388863978192,3,Yes,Placed
9.351133837135231,3,3,48.354416220980056,2.2443139839621384,0,Yes,Placed
7.598566934672117,2,1,42.28235449089359,2.976469434324604,1,No,Placed
7.4015575015533654,5,3,97.95278011104678,6.881402712244049,1,Yes,Placed
8.753673732766297,2,5,91.32558679529748,7.474577125807487,0,No,Placed
9.130948112592774,1,7,51.36564086063158,4.517785979219968,0,Yes,Placed
8.824234061979103,4,2,65.07641055684111,6.478026533861347,1,Yes,Placed
6.922140251171038,5,2,43.39999819563893,2.701729415697545,0,No,Placed
8.209628808046597,3,1,58.33765223563087,6.381836325459446,3,Yes,Placed
9.286799541354638,4,2,53.05088537251518,5.122837028270707,2,Yes,Placed
5.758803170237098,5,3,67.21788574445661,2.7603729140794657,0,Yes,Placed
6.940683425574815,2,4,49.14224643128565,7.710645478420816,1,Yes,Placed
5.283094419376323,5,0,99.54672272355496,7.186339082681853,3,No,Placed
7.044386428436999,4,1,46.67175929673892,3.065186928995026,1,No,Placed
8.861410419593245,1,2,83.60123566686315,6.419483786016607,2,No,Placed
5.985142217127938,2,3,58.55301579085935,6.382344515833678,3,Yes,Placed
7.709435755621918,0,1,93.24049968507842,7.068154812668256,0,No,Placed
5.1829286671091355,4,0,43.2898064975625,4.473203593614171,1,No,Placed
9.488249953658292,4,3,89.33393122790385,1.8583509216771033,3,Yes,Placed
9.100023474502256,0,7,54.834497013772264,5.340205101216348,2,No,Placed
7.622045958935329,0,3,91.95239586686655,4.385184963448898,0,No,Placed
8.528934979859748,3,7,72.17129659281389,7.39346872002742,2,Yes,Placed
5.5195808243442945,2,5,43.691050258518416,5.428194113049923,1,No,Placed
9.226047481986853,0,6,48.00560220665199,9.475584473125483,0,No,Placed
8.576307655358857,0,0,84.01944429912739,6.8384963381101755,3,No,Placed
5.599836983625402,5,6,69.91924775726096,9.273271391216683,2,Yes,Placed
9.903446425593888,2,3,93.15129255467536,4.845687921807049,3,No,Placed
5.112652221032233,4,6,64.67033549225032,4.439158634106827,0,No,Placed
8.142554312963867,2,0,96.89072262593251,9.09499183378112,1,Yes,Placed
5.858774983704084,5,2,55.9436878027283,2.628593109536921,0,Yes,Placed
8.596288246097684,5,6,59.16747389347589,9.442841433981908,1,Yes,Placed
5.352031269843895,5,0,70.44679086656467,2.4310379055185303,3,Yes,Placed
5.405504414215581,3,7,54.197061675690314,1.5969521161760492,0,Yes,Placed
7.331458702815661,0,1,59.21387734950165,3.7235279074722465,2,No,Placed
9.970047327009565,2,7,57.263988906015165,4.250221644894289,0,Yes,Placed
6.382581198853256,0,6,98.14325060380656,4.652643020000639,3,No,Placed
8.062640803782614,3,4,85.64374342792271,2.9622786024716157,0,No,Placed
7.592995371871178,2,0,46.68571441873932,7.684482572965009,0,No,Placed
9.210598048252187,3,6,47.38054753709717,6.826179478657337,2,No,Placed
6.442948038525801,5,0,88.4128812093756,3.2325810413852007,2,Yes,Placed
7.774721903557431,1,3,73.61288141644516,3.9815545089656372,3,Yes,Placed
9.753117575525904,5,5,52.28254306752889,5.131809114055032,3,No,Placed
6.662929041680288,4,1,67.73784267091027,6.212785975933774,0,No,Placed
7.197027906550905,2,0,97.74593630330833,2.1447761613892116,2,Yes,Placed
9.444066572518357,2,6,84.82710794297101,2.7010978633711735,3,Yes,Placed
6.662494286172289,2,6,78.84876648684426,7.050538029840843,0,No,Placed
6.903368823169077,3,0,85.67075899463536,5.011384493985669,0,No,Placed
6.520594044388491,4,1,96.90889310512777,6.7885776346816336,1,Yes,Placed
9.047656876625364,0,4,75.48895380173116,9.105980812600583,3,No,Placed
9.6519348521889,5,0,83.85336626780206,3.5433313148906533,1,Yes,Placed
8.155494403334528,0,7,68.62667330186156,9.30003642038932,0,No,Placed
8.118150656298262,0,3,87.36471547535055,1.7710459084099606,0,Yes,Placed
6.9500180985658755,3,2,79.21931523831378,7.553291071646786,1,No,Placed
5.062418747857484,0,1,66.50332202180626,5.59180619283261,2,Yes,Placed
5.869687994117866,4,2,97.03776459316384,8.229330473632068,2,No,Placed
5.7371917729511726,1,6,58.19248821447682,3.028541567005942,1,Yes,Placed
5.579410014065184,1,0,95.29452864186779,7.491454801826611,3,No,Placed
8.270236580266976,3,4,51.9770965199134,9.26008896434424,3,Yes,Placed
5.6817447618689885,5,4,88.38530199093552,7.289524515178907,1,No,Placed
5.428169762683596,1,1,72.19022083124294,5.3533295953869295,2,No,Placed
6.912907532809291,5,5,74.81137926954574,3.69245764812524,1,Yes,Placed
6.245113314839493,3,2,54.46528382120469,4.859609320657046,0,No,Placed
5.7293027281794116,3,4,67.88842985466111,8.450821251280892,1,Yes,Placed
5.73063937779284,5,1,66.65733740273801,8.294701181894014,0,Yes,Placed
6.281028533913829,3,2,90.6461497378678,4.358876161244533,2,No,Placed
7.684248816880207,4,5,83.77146980210047,5.061347492165454,3,Yes,Placed
8.790478000456257,3,3,71.44480398471116,6.153162075185628,0,Yes,Placed
9.263883216260696,2,4,90.27286982092875,9.41876557610026,3,No,Placed
8.757089248694252,1,6,82.63955025353494,2.5744138357575013,1,No,Placed
8.141066298520855,1,5,98.87051425485059,2.4699378782306542,1,No,Placed
9.538122887597416,0,7,52.67258709371652,8.621334678536334,3,Yes,Placed
7.598684013671253,1,2,61.42991355791118,6.103870087497394,2,Yes,Placed
8.166784204268456,4,2,77.41737340513372,8.696642812831508,2,Yes,Placed
7.058102751659342,1,1,94.47110633450896,9.437725744251185,1,Yes,Placed
6.63692100440373,2,5,81.93930656131684,6.669407502711514,3,Yes,Placed
6.658558897306267,2,6,74.05070398648907,1.5265183220987892,1,Yes,Placed
5.741586408561464,5,6,57.517099255733925,2.3209582001853684,0,No,Placed
8.982988253369257,3,2,82.19146399800792,8.093613102819143,1,Yes,Placed
5.276840421667719,2,5,80.91591685386962,8.172507718422652,3,No,Placed
8.3734262188226,5,1,91.38570421219424,2.992139377148897,2,No,Placed
9.322300964185178,0,7,66.67132372646662,7.121588604702201,2,No,Placed
7.487141734926836,0,0,47.28569951844969,7.650712726133261,1,No,Placed
5.351003909207751,0,5,48.02259313640824,1.9686280910302214,3,Yes,Placed
7.142087308184454,0,2,88.45762226337852,1.1087072782899894,1,No,Placed
6.716133014411749,0,1,46.67894693581756,1.7983704021400206,1,No,Placed
9.927696596497153,4,0,73.5322903298132,6.676997951840653,1,No,Placed
8.456326008094722,4,4,65.847214845746,3.730056994364621,0,Yes,Placed
8.6067990241446,0,1,58.42737332403375,6.530906852749501,3,Yes,Placed
7.579134594811155,0,4,89.35740288792738,6.0455067401249,2,No,Placed
8.547071272210482,5,2,45.69495168158809,4.477440228952498,3,No,Placed
8.61285488361084,4,2,74.18884221569459,8.73939129214802,1,No,Placed
5.331794403730524,4,1,62.46260990262609,4.578424537249904,2,Yes,Placed
6.113032622386352,4,0,45.0993806588466,4.115527180289893,0,No,Placed
5.06483777714443,2,6,85.53950342767051,2.2937443945832046,1,Yes,Placed
7.549037029642859,1,6,63.44791099877341,7.535007460037131,0,Yes,Placed
9.378999274180133,1,5,56.0903148377899,4.395142845891717,1,No,Placed
8.047772673476642,3,6,86.31943743018928,9.072113142400159,0,No,Placed
7.501037639038547,0,7,50.09550510695046,4.652802076323187,3,No,Placed
9.6298292380532,5,0,96.18320929737447,2.877730145349356,3,No,Placed
5.86109255510877,5,2,54.57388829123411,6.395220870166787,0,No,Placed
5.373021540788429,0,5,68.27329988641691,6.519014439113357,3,No,Placed
9.586528682048588,3,0,58.51144694529655,5.455774740227147,3,No,Placed
9.513908774594066,2,5,77.48483966758074,6.569509045121819,3,No,Placed
8.414862431064748,2,5,94.64734124086026,8.332282035435444,0,No,Placed
6.22989581048026,2,2,57.987822305631845,2.1459290236570245,0,No,Placed
9.848820123521854,3,6,55.67778843339794,4.880034284442387,0,Yes,Placed
8.826731759019134,5,6,72.80759745778195,9.81173925349467,3,Yes,Placed
8.369472917923346,4,5,53.71557836446783,5.2556526920527356,0,Yes,Placed
6.114556620077239,5,6,41.52271595607795,3.7129909259036333,0,Yes,Placed
7.565445858165578,1,1,87.29954988623277,3.824213034991619,0,No,Placed
9.112881206485,5,6,84.20353906013274,6.087305697719219,1,No,Placed
9.30130112366143,2,4,83.78899415090437,5.318552735075976,3,No,Placed
7.80715057900634,2,0,78.35798373170222,4.837165636684274,3,No,Placed
7.613969218596321,0,4,93.21410055920353,5.533389636042138,1,Yes,Placed
8.488419141538202,5,3,75.00609146260159,4.573290093526582,0,No,Placed
7.641244221562364,0,4,76.62404708610286,7.073910381710842,3,No,Placed
7.088405190328305,2,0,88.11360074177598,2.761457377774635,3,No,Placed
5.427095057121943,5,0,91.87297634573561,3.5190842378823044,2,No,Placed
5.6302483785779005,3,5,90.25924333979911,7.792528026179095,0,Yes,Placed
8.801377341003336,0,6,80.50737395736667,6.087074192052028,2,No,Placed
5.12332032312134,5,3,47.817167048750896,5.262428645548148,1,Yes,Placed
5.261525128988043,3,2,64.49270752170335,9.956102691030758,1,No,Placed
9.523217890432088,1,5,67.02018342965,4.921918155750032,1,No,Placed
8.519985567273425,1,2,79.31590162641469,9.18035606304616,3,Yes,Placed
5.021063609570731,5,6,82.51954803355287,4.5522927602619285,1,No,Placed
6.560216871774363,3,4,73.88876966770835,9.473705789668323,2,Yes,Placed
8.816592302977725,2,0,44.075395928595796,1.0292603017068425,0,No,Placed
7.088003999886278,1,5,48.95104430099434,9.965069490027185,2,Yes,Placed
7.343989114290558,5,7,42.751828458032904,1.9333376659979937,2,No,Placed
7.293995305230277,2,6,94.75936595068225,9.814380561597194,3,No,Placed
6.010672016295203,3,3,47.58854803847048,5.468347298090702,0,Yes,Placed
8.606957189491304,0,4,65.29109388916069,9.828434893418292,2,No,Placed
5.515031652606848,1,7,47.703973556186206,1.3028041979015597,0,No,Placed
7.536255527733355,4,4,65.3037473693455,6.396659316552931,3,Yes,Placed
5.849779137296808,4,1,41.30945130059979,1.7804391469818897,3,Yes,Placed
5.23266404788578,5,1,72.48970667318312,9.108013533901492,1,No,Placed
5.716219422235842,0,2,77.22174025993912,1.6644435666841595,3,Yes,Placed
9.346674681558708,3,6,84.29430261497899,3.3226207538607877,1,Yes,Placed
5.880738323902306,0,3,40.2816093422235,3.502880900876835,3,No,Placed
6.391846045061753,4,5,96.42885521282277,2.4796429760726304,1,Yes,Placed
5.690473941102031,0,7,59.499243125360515,1.9536951897457309,1,Yes,Placed
8.677725508288793,0,5,40.553288094814775,4.612778197674104,1,Yes,Placed
7.227245836282508,5,0,80.68822479750028,9.26999283797964,3,No,Placed
9.718175193225354,0,7,88.44655969527768,4.8365566312971975,3,No,Placed
8.321622911239512,5,4,67.80148059280945,7.672749074510165,0,No,Placed
7.656946102433858,4,3,87.8037740106549,3.48548198498921,1,Yes,Placed
8.28315465814084,3,1,41.556730404940886,4.28346516863158,0,Yes,Placed
5.202126916048321,0,3,51.58845478292519,1.6899325330574881,0,No,Placed
9.753301300643452,1,1,67.53580558148046,8.55496462027677,1,No,Placed
9.78214805208624,1,3,67.66710664912105,4.534207822764582,2,Yes,Placed
6.380699342777648,2,4,81.52323362718617,5.682130838390476,3,Yes,Placed
8.141477413715668,1,1,67.92956998129242,2.3933316375956526,3,Yes,Placed
6.009576220699373,1,2,98.60929312257436,6.288094744530485,1,No,Placed
7.737358973002294,1,4,60.29003159773082,1.861125377795266,1,No,Placed
8.853946195621967,0,2,43.20530420351616,5.408254294456806,1,Yes,Placed
9.69910862402696,5,4,86.37332361458112,9.070479859003976,0,Yes,Placed
6.69608461632836,5,5,70.61237003393337,9.5096084470914,1,Yes,Placed
8.467526315213808,1,2,61.40636789680381,9.365633009993823,3,No,Placed
8.582135571735897,1,6,84.88294661323451,9.25620697024369,3,No,Placed
6.1057440058237065,5,2,42.23663348432528,6.273399953493817,1,No,Placed
8.145160657466961,0,0,88.1044628593279,3.240857879634439,3,No,Placed
8.277106445938884,4,6,44.88214413691183,8.165658698156225,3,Yes,Placed
8.820380531730171,0,1,55.59132071512751,1.5938862452045321,1,No,Placed
9.999736287272668,0,3,72.88886605231035,9.767178482247035,1,Yes,Placed
5.201161847132402,5,4,44.01343085090408,7.947639864257191,1,No,Placed
6.01152521838779,3,6,73.17410036814495,5.591228916470744,1,No,Placed
5.725392159598703,2,7,43.78226759104291,9.72724733485325,2,Yes,Placed
5.772170262103512,0,3,45.41210405014659,6.474734127790791,2,No,Placed
7.271243303109825,3,2,40.86868426994603,1.2779314515164262,1,Yes,Placed
9.392682783064688,3,1,52.438708634712206,6.847857762959727,2,Yes,Placed
7.243616345338776,0,2,81.1392497765119,6.988644009538532,2,Yes,Placed
8.342401989172066,4,4,50.04111018759057,1.4585763201914708,2,No,Placed
6.882495712651096,3,0,44.76976671155279,5.081959327352407,3,No,Placed
6.598316576555575,5,6,98.99048774778868,7.261917923584207,3,Yes,Placed
9.171175924145212,4,1,97.91105007206187,8.487457996292614,2,Yes,Placed
8.277737550592098,3,4,54.19081267227648,2.390896524854165,2,No,Placed
6.75447644041268,0,3,46.669190678558024,1.6546287620687394,0,Yes,Placed
9.570801306235824,1,1,90.6043119166491,2.8552748437458444,2,Yes,Placed
7.492557825588223,1,2,77.94213490611853,5.00537937695284,2,No,Placed
5.941373736496443,5,4,41.19196709934021,3.438681145012147,2,No,Placed
7.416109312338406,1,4,86.49328480715431,7.377703600969001,1,Yes,Placed
8.373497189667379,3,1,87.75120835880703,6.864890099332981,0,No,Placed
6.835562946280811,5,2,40.20180250061709,5.516581334545153,3,Yes,Placed
9.218923681376967,0,3,60.86890111067591,9.60286509535456,3,No,Placed
7.665719903030505,3,1,61.87139235521225,9.473293032848536,3,No,Placed
7.338823899672332,5,1,44.46925185293686,4.587429799115493,0,No,Placed
9.293557116318594,5,5,69.4731029402168,3.438772757934198,0,Yes,Placed
7.314589032330765,3,1,49.02903622111643,6.810012901088229,2,No,Placed
7.072050709254082,2,5,40.86955228931024,6.281621283872466,0,No,Placed
5.5185819766674795,1,1,42.0003998802345,7.129519401801312,3,Yes,Placed
6.812459394284826,3,7,78.94301190238932,2.153669103378263,2,No,Placed
6.985241502815408,5,4,89.59018532474953,4.915681647016912,3,Yes,Placed
5.903111596122449,3,4,47.44668129044219,9.584884489453753,0,No,Placed
7.939116008565838,3,3,50.571230448869805,8.324144845511443,0,No,Placed
5.719210352751738,1,7,73.95028936480104,8.746123035977323,0,Yes,Placed
6.118448943019455,4,0,62.97859699801258,8.199418472066096,1,Yes,Placed
7.805459928625703,2,1,60.85087629001394,2.672470351918496,2,No,Placed
6.344917823623685,2,5,67.35172536670174,8.355484683147377,2,No,Placed
8.198341550641766,1,4,71.80405727485643,2.1048186717977004,1,Yes,Placed
8.452565664603522,3,4,87.92516483757468,3.09133913659155,3,No,Placed
6.506452053033252,0,3,88.19090290916994,5.221249345124219,1,Yes,Placed
5.436938407483599,5,4,77.59054172039878,4.872410177784436,3,No,Placed
7.4472591691445915,5,5,50.22912850516743,8.4507179594397,1,No,Placed
5.464492100459085,5,4,49.65468637302921,5.4870035793449725,1,No,Placed
7.576178407619341,5,1,75.88728903620382,1.2801662552908213,0,No,Placed
8.6310892106448,5,6,72.2692824962283,8.178828281245098,0,Yes,Placed
8.101648957354017,4,1,55.96443675112379,5.172512092641707,1,Yes,Placed
7.241338206060088,2,7,78.31639158505209,2.6195502076980413,0,No,Placed
9.729292739487738,1,3,68.61152818869296,1.800653999035715,0,Yes,Placed
5.508736165410852,0,3,59.09223675639694,9.784589911806304,2,Yes,Placed
9.400007534559656,0,5,84.48981816402117,4.394664257041912,3,No,Placed
9.000644363206016,4,6,80.89373375905343,5.509663014523564,3,No,Placed
7.098692901822923,1,5,72.38587627922742,7.607268256647686,1,No,Placed
5.764335859503572,0,1,97.06348552893907,9.030773112039663,0,No,Placed
5.779333928888207,5,5,79.48400237061381,2.346656060657579,1,Yes,Placed
9.609028803713986,0,6,98.68002425950756,3.8119411023723617,0,No,Placed
6.168523321391301,0,5,71.25404911563098,4.395236284190129,0,No,Placed
9.370578539939144,2,3,72.78336270906787,5.320397418942408,1,Yes,Placed
7.516476099651444,1,1,62.41808955834819,6.094838633956812,3,No,Placed
7.308673183636833,0,0,43.6266936032484,2.9150519156509995,1,Yes,Placed
8.097556337919103,4,6,97.99065599284538,6.287525153881468,3,No,Placed
6.075195414466164,3,6,74.64963155081291,1.3261126373500995,2,No,Placed
7.14185337029847,2,4,59.16266283525631,9.524515543933315,0,No,Placed
9.69242219402465,1,7,44.10445751988729,8.934560956331499,3,Yes,Placed
6.1912846448937495,3,0,48.385582431793374,2.3908179563309337,3,No,Placed
9.607917794398759,3,7,98.27575731408922,1.6442275931511805,2,No,Placed
9.971048483045893,3,2,62.252722401340804,7.534297287287298,2,Yes,Placed
5.259535940377484,5,3,89.44895544851614,5.182249836529739,3,No,Placed
7.656895612956857,3,2,52.60908353761583,8.03214205111551,1,No,Placed
5.859096498468443,5,2,45.552590836980265,1.1945905714733454,2,Yes,Placed
8.108571279783387,5,1,89.45864782994833,7.327743390173764,0,Yes,Placed
9.947713216074378,0,3,81.00380018550089,6.286398659588911,2,No,Placed
9.48440447709103,1,1,96.22592775415086,7.392111455856381,3,Yes,Placed
9.624242308031768,4,1,87.27064278774465,7.714110998377185,3,Yes,Placed
6.066749066560496,0,7,71.16654882825497,8.807382726017023,2,No,Placed
7.711597994446508,4,0,80.08293734880907,2.552158199905742,2,No,Placed
6.174155081974753,2,3,89.28237678767553,9.311579590332865,0,Yes,Placed
9.497123537888257,1,4,97.59337698327842,6.284199210222363,3,Yes,Placed
5.955769965371233,3,3,60.972048814932634,4.552107920130195,2,Yes,Placed
5.769794562045999,1,3,89.68286397773839,4.09520110472876,1,Yes,Placed
5.0608131585700935,2,6,57.49692900059227,9.99529971534774,3,No,Placed
5.909739300433109,4,2,75.06737532970072,5.383079751775336,1,No,Placed
5.948814234272664,3,2,77.22069694905007,5.078544743315087,2,No,Placed
5.387450937628058,5,1,40.124245295603856,5.0146246724717685,3,No,Placed
9.338705517065794,2,2,79.5896285573584,9.776351707658481,3,Yes,Placed
8.89998904348062,4,6,70.16334417347048,8.965476583523532,0,Yes,Placed
6.272407486736284,3,1,61.43313847949477,2.3064757429618328,0,Yes,Placed
8.916288516556014,5,1,83.20737860520428,9.772516721596403,3,Yes,Placed
7.110822733983992,5,0,80.12043442464685,4.898044257663365,2,No,Placed
8.877601546740923,5,7,78.47861142935726,4.643381180398691,2,No,Placed
6.615038259175868,0,1,66.2363578916248,2.451333399225272,1,Yes,Placed
7.823271132439386,0,1,49.994584922355386,2.3202464637904248,3,No,Placed
6.908052709770843,5,6,81.80601113449612,3.7465446074832727,2,No,Placed
5.9383790851173455,4,7,97.73753782414562,2.451359542339611,1,Yes,Placed
7.928164420010003,3,4,86.4666266842689,3.948915650017892,3,No,Placed
8.754153999889255,3,2,57.058628264273295,5.218880685981007,0,No,Placed
8.765535622970745,0,4,62.62474167408702,4.2455256389112215,1,Yes,Placed
6.781447091596218,3,6,72.1821344805181,7.828568497937528,3,Yes,Placed
7.5935588420291396,0,2,95.03033989123732,2.846411210399027,2,No,Placed
8.818892992925432,3,6,90.98585498474567,2.760443774812301,0,No,Placed
5.2724879726129545,3,3,55.23624618386395,5.481593763295664,2,No,Placed
5.359441666504302,3,5,56.81041570822301,8.654992389587994,1,Yes,Placed
6.881113699860387,4,5,91.53321210858743,5.107226606714977,1,No,Placed
6.117358005144834,5,3,81.77210268440874,8.668470207555716,0,Yes,Placed
6.873230097751102,3,3,88.37963354609685,5.379056203930741,3,No,Placed
5.468765399298118,4,6,43.06775194108187,6.75099523648523,2,Yes,Placed
7.960040153376438,2,2,80.9983998765036,5.943797838933485,0,Yes,Placed
8.358702529971772,4,5,93.55862851159453,9.957471058582344,3,Yes,Placed
8.959202539469532,1,2,72.60186469011344,5.268745457648712,2,Yes,Placed
8.252614690376635,2,5,85.4234473528836,7.1895325176542295,2,Yes,Placed
6.9819069750303795,3,1,46.70004584253293,7.550008727363174,2,Yes,Placed
9.674641124089288,5,4,89.16244577008656,8.584529563979778,1,Yes,Placed
8.631660080139952,5,4,43.17461610227595,7.091288036641403,2,Yes,Placed
7.638406229133878,1,1,71.26040409805823,9.476417455596966,3,Yes,Placed
6.034252041677961,2,0,51.96776112027119,8.576371032064126,3,No,Placed
8.244874933681078,0,1,99.92995135460266,8.764851731902377,2,Yes,Placed
7.95860262542978,4,1,77.947079893517,9.668696203482405,0,No,Placed
8.416649994687733,0,2,99.80823964341477,3.861249426299053,0,Yes,Placed
8.905623826541506,0,4,85.01006605277927,6.390143428233782,3,No,Placed
9.57524809489112,4,2,69.19671953035143,1.7706601941480913,1,Yes,Placed
9.74528295679073,2,6,94.62733315529668,6.399120830440606,0,Yes,Placed
8.15092751062798,1,3,55.63556155937089,2.5147963267071267,3,No,Placed
9.829780178766717,4,2,98.54805013335069,5.698019850086587,2,Yes,Placed
9.557111995002838,4,0,48.9796979704852,3.1422648058225517,0,Yes,Placed
5.0130717850761055,5,0,70.60239838950208,9.275413748514952,1,No,Placed
8.188087331230038,4,7,92.40708192875722,1.9688670508394066,0,No,Placed
5.892347049170318,3,5,77.10262876155244,5.311030382871799,0,No,Placed
6.475963272292492,5,6,88.55501532787584,8.008594239696171,3,Yes,Placed
6.487500998677945,3,0,75.2731973471649,4.710552403785058,2,No,Placed
7.415648198185537,4,1,69.09131274943218,5.142153269723972,1,Yes,Placed
5.054330889966832,0,2,88.03465037454377,8.482666133176764,2,No,Placed
6.178982040123283,3,0,62.331912132190524,5.699507610455324,0,No,Placed
5.1456047847991835,1,3,81.762711820389,7.081711696127637,0,No,Placed
8.252792828596188,4,7,43.508002182577286,2.5853007708940883,1,Yes,Placed
9.446437893464166,4,6,56.67329227666181,9.301671918386793,1,No,Placed
9.988943299159661,4,2,96.7596355494656,7.255485026386871,1,No,Placed
7.242784458910487,4,6,66.31425419395835,9.781510825436735,3,Yes,Placed
6.300705551470764,3,1,78.63810065638347,8.603406298393994,0,Yes,Placed
9.265517983653462,0,3,48.08103705833318,8.911623495687211,1,Yes,Placed
5.565792587702364,1,6,41.67846891050121,6.149956099222967,1,Yes,Placed
9.871194905280705,5,6,63.72759149745123,6.899082827423542,1,Yes,Placed
8.574187273591011,4,5,51.12622613389432,7.016558443725711,2,Yes,Placed
7.51967332683707,5,3,65.24403779376532,5.617954499796363,2,No,Placed
5.483252686621166,0,2,62.81787166130812,5.621827442741409,1,No,Placed
5.090979678548857,1,3,75.50337403910278,8.839364177011406,3,No,Placed
7.722660987409696,3,6,84.6355561785305,5.4487756240063066,0,Yes,Placed
7.069252537200107,0,3,63.02164119862573,4.007900797075865,3,Yes,Placed
9.213322471810184,0,3,76.84966234974607,5.453927871768294,2,Yes,Placed
8.211527398467185,2,4,45.1658488678549,8.431977777116751,3,No,Placed
